escenario,paso,enemigos,bombas,explosiones,powerups,caos,dificultad
Balanceado,94,1.0999508853830122,0.4832047306512032,0.21757848692749568,2.8385754612293868,0.0,1.0
Balanceado,95,1.0994951907662784,0.48359561713326904,0.21832575362819068,2.856594138716849,0.0,1.0
Balanceado,96,1.0941458431444122,0.4832657741328134,0.21791374675329336,2.874013452556822,0.0,1.0
Balanceado,97,1.0932467252905231,0.4818115122091609,0.21916253835464602,2.8898413380998424,0.0,1.0
Balanceado,98,1.0873242163823647,0.48428552762442656,0.22021535434185688,2.9075707406014555,0.0,1.0
Balanceado,99,1.0838597810377708,0.4810977830556004,0.21780500310245998,2.9230146858404655,0.0,1.0
Balanceado,100,1.080505317761237,0.4799029570841264,0.21797976313958414,2.9386343810942255,0.0,1.0
Balanceado,101,1.0744265560883057,0.47858416698510714,0.2174771243670677,2.9498754158085,0.0,1.0
Balanceado,102,1.0625786233683536,0.4805665270647041,0.21681097510771472,2.964572020182996,0.0,1.0
Balanceado,103,1.0621996340052737,0.4806131690739474,0.21656557179101565,2.9805502203106364,0.0,1.0
Balanceado,104,1.0558879470302134,0.48312243796210086,0.21865754744255977,2.9964936320534337,0.0,1.0
Balanceado,105,1.0512563362043148,0.4811420376138355,0.2182180193112732,3.0120825824874995,0.0,1.0
Balanceado,106,1.048230200336183,0.4787170450437397,0.2180723390796674,3.026869387795574,0.0,1.0
Balanceado,107,1.0543343697160512,0.4801880366252193,0.21653898488093362,3.03829462204495,0.0,1.0
Balanceado,108,1.0517826258501604,0.47932294052086283,0.21323187756003176,3.054026372982599,0.0,1.0
Balanceado,109,1.0530293875591603,0.4759592398875507,0.21561218838375942,3.0682352763885787,0.0,1.0
Balanceado,110,1.054867398603064,0.47748861714869795,0.2147188710176474,3.0842417830993276,0.0,1.0
Balanceado,111,1.0501128908072743,0.4810290259811984,0.21067817736249578,3.0993770556683855,0.0,1.0
Balanceado,112,1.0493017806119378,0.47999737921505475,0.21420908707905184,3.113594133860265,0.0,1.0
Balanceado,113,1.049162435933987,0.47996917585536036,0.2106217388016446,3.1278499932270565,0.0,1.0
Balanceado,114,1.0465862909642816,0.4781851271560547,0.21556163826774394,3.14218551995698,0.0,1.0
Balanceado,115,1.046557974925568,0.47807668924354657,0.21760320701169758,3.1570820929697443,0.0,1.0
Balanceado,116,1.0408917830967803,0.47392990553286274,0.220192222680002,3.176198671661883,0.0,1.0
Balanceado,117,1.0364010337892637,0.47956873864347854,0.21285174059183284,3.1904346320026424,0.0,1.0
Balanceado,118,1.0293114000542074,0.4804713145344141,0.21548987184550597,3.2041616341584014,0.0,1.0
Balanceado,119,1.0196440163875697,0.47958279523028907,0.21711751855471836,3.2176115586280467,0.0,1.0
Presión alta,0,3.9679796623563415,2.3430841293137505,1.4405575325833633,0.0994933068973711,2.8915904172206477,2.5903747294713573
Presión alta,1,3.90802512949031,1.8876628189160665,1.4936617618465717,0.1919156811354561,2.779766648324407,2.528871656578426
Presión alta,2,3.844637788135813,1.5636880299581235,1.3880972114962336,0.2859332038563666,2.633831413468452,2.44860727740765
Presión alta,3,3.772272983742175,1.335632130786813,1.234690252944794,0.3712697692313863,2.4733378396635275,2.36033581181494
Presión alta,4,3.6974725292217765,1.1748770756796794,1.0799531067931956,0.4587540310240071,2.3105179886563443,2.27078489376099
Presión alta,5,3.6147900601524015,1.0588090652354563,0.9469681554783616,0.5434792640803487,2.152620608644212,2.1839413347543153
Presión alta,6,3.5434901347884824,0.9749662674691976,0.8378782354831551,0.628406818151324,2.0056248136403645,2.1030936475022006
Presión alta,7,3.457746542553052,0.9161682655179116,0.7530827203030939,0.7103923413939873,1.8686696156526375,2.027768288608951
Presión alta,8,3.3711534721185394,0.8729476487587317,0.6881370304182685,0.7630986130359274,1.7473117326779515,1.9610214529728724
Presión alta,9,3.2879954554861373,0.8404883737576887,0.6407797394249622,0.840246189378339,1.6342210091265394,1.898821555019596
Presión alta,10,3.204737400384314,0.8154181951834819,0.6040640785642288,0.9145628031945908,1.5286583221997718,1.8407620772098765
Presión alta,11,3.1240822363421574,0.80705827009845,0.578383816755627,0.9870572870477794,1.4315258701518192,1.7873392285835015
Presión alta,12,3.045279193200421,0.7829614433716761,0.5591960485219362,1.0582608262091555,1.3390178454435238,1.7364598149939388
Presión alta,13,2.9689010585889726,0.7702035543537373,0.541562666031828,1.125609967074008,1.2520028102482466,1.6886015456365364
Presión alta,14,2.8980977222276687,0.757191595152216,0.528165443824366,1.1873843744619557,1.1708351369731211,1.643959325335216
